Date,APA,BA,BAX,BMY,CMCSA,CNP,CPB,DE,HPQ,JCI,JPM,LUV,MMC,MO,MSFT,NI,PCAR,PSA,SEE,T,TGT,TMO,TXT,VZ,ZION
2016-01-20,0.011101419643879229,-0.03109629881869902,-0.016968142336685643,0.005378704818801872,-0.011797216347090411,-0.03428582463621055,-0.004233340208220193,-0.006348328957856975,-0.02151633054815616,-0.016328518984607077,-0.02631137131478778,-0.007575994329923619,-0.011696951032779568,-0.020205796101035234,0.004548850908184576,-0.028942347022303805,0.006662094535562435,-0.04052882748138842,-0.001251423438492938,-0.01767615645235432,-0.023829909360388535,-0.013787104942442618,-0.011956424215465056,-0.010028855318560903,-0.021422262691355276
2016-01-21,0.07598942155672317,0.010316051621142686,0.014096436746945828,-0.006608860348488621,0.013243527691720436,0.03136092901963372,-0.00018495511762073313,0.014305461361024951,0.0408376127604646,0.005701002379961295,-0.004683612283488459,0.0050891471293585955,0.001171252006612944,0.004019881668611225,-0.006103679015370789,0.0035971769593052816,0.010589145945114398,0.003204610470478597,-0.002005232242636268,0.018879301921727265,0.015534477680750669,-0.010296708480775019,0.004125361568583674,0.03264312007173631,-0.017698551084819547
2016-01-22,0.057465184546894976,0.009805495668891773,0.02326248901844208,0.020117449745462146,0.01859321412956083,0.02008023259487346,0.010353201851546867,0.021634706261189907,-0.014084724504367596,0.020006694333974506,0.030769277334959044,-0.012658447123555572,0.019497074948377824,0.01444714383313217,0.03585574057800356,0.038402456139426944,0.015717154129178956,0.027669445785495128,0.028628845610811915,0.017370699284759317,0.015734358044678265,0.027566514261996966,0.025746279957464147,0.025506957275686748,0.01991426205201008
2016-01-25,-0.04951746633285292,-0.0048152373763949985,-0.00055469006792086,-0.022981533872407867,-0.020241799911575042,-0.0382453997193829,-0.0007321889278044669,-0.03793032041589961,-0.03163246511256701,0.11637764094663905,-0.02265163633775813,-0.020512313994791587,-0.01376967893593195,0.002059240969621623,-0.009561868348683444,0.004931059245232072,-0.017623201076925166,-0.0008882188503147592,-0.04858383434621827,-0.003983796454983368,-0.011474585624358213,-0.004286410853105216,-0.016555521556122388,-0.00021271814132928224,-0.05206871717926065
2016-01-26,0.016029449124655315,0.03225560378184156,0.013592633367282225,-0.0036555232164202645,0.011621590102070645,0.015790084126590553,0.009888815384739846,0.024937443260866665,0.015806278826991704,-0.00497755540554512,0.02551189883395355,0.004449873165622842,0.0069809219554315405,0.009588631602429398,0.007337213881918325,-0.003435170121539266,0.04025361250368631,0.024079909056127224,0.025660952692273087,0.011428361190435776,0.02205483252969631,-0.004676232693690663,0.02443661983659151,0.02594067937860478,0.0421773255970983
2016-01-27,0.015777539153032816,-0.0892897870908369,-0.0010948683116724922,-0.015632520568878205,-0.013129480480810862,-0.003454129198794842,-0.002720031462025929,0.0008158369242807773,-0.002074634898896144,-0.010594687866641972,-0.0007003787715262888,-0.028146951622041616,-0.005969511319071974,0.0,-0.018209511297902603,-0.008370282023699938,-0.013459431243819986,-0.020870389044670645,-0.004253488460341348,0.002260219344249359,0.0035490804683944166,0.012901109439590552,-0.1335805002573559,0.016166093938812853,0.024941219345685717
2016-01-28,0.05099670847821525,0.012266315585460319,-0.021917974218460534,-0.008912321308493731,-0.00018455233331426957,0.013286697525538793,0.013272839542789239,0.01602551463138724,-0.014553303204330015,-0.0041643850818005035,0.004207546058595524,-0.02949847127984906,0.00348712254351935,0.011363979502969634,0.01639984612348,0.030288079766114695,0.009593081053847818,0.003546079831051374,-0.036181075470314905,0.0014091840463501537,0.004243862905581652,-0.056393846338315345,0.027531488076540267,-0.00040823060978589787,0.0169881312224045
2016-01-29,0.04778289544389058,0.01796432524135394,0.025210217298827553,0.016350236015452824,0.029569311190173364,0.01881425765289335,0.012201524996854118,0.02940803841855888,0.024261757854544097,0.027180594391156054,0.03875683764881743,0.03951368526116816,0.029536681212312343,0.02481955195355212,0.05820183288910474,0.01253032241619989,0.036106611664338484,0.018067812330274657,0.05656924192554569,0.014916758232691008,0.020143839972879496,0.030350541230812045,0.018755416923245116,0.019588021405916978,0.023927914253472737
2016-02-01,-0.04043293628678779,0.01190376121775616,0.01857935225504903,-0.0215571009824711,0.0017950525283216834,0.041970081140531024,0.007977288003150118,-0.0027269810343808487,0.026776288714540186,-0.009014553380600199,-0.010756316497468665,0.018341243619871994,-0.0011251309376449914,-0.002781822865099537,-0.006897701246077692,0.013802820004001903,-0.010801515551410623,0.002050761368548759,0.018751849175739466,0.0033278349174459265,0.00566116996462851,-0.01037448762582116,-0.030099317613674792,0.015809647557789352,-0.007936786302490173
2016-02-02,-0.05560974318713163,-0.03323454878658905,0.017971846239196898,-0.03206183196728207,-0.02185996068882723,-0.010741356918568146,-0.009672587394337628,-0.028906092469575317,-0.009027010570081595,-0.009682881698575896,-0.03109070322259877,-0.04802903335987474,-0.017270688240298315,-0.007384244826657893,-0.03125587860065404,-0.0018778251197496543,-0.02080734178981236,0.004486672173278139,-0.02107058055778721,-0.003316797164029439,0.006590607682865457,-0.029076310591474308,-0.04308534747557513,-0.01674547255721892,-0.042666398333433
2016-02-03,0.06978002438160535,0.03701509007200943,0.008168951016480186,0.021233054918076588,0.05953509323311179,0.0342018674084732,-0.00035557275460773585,0.011128949448199421,-0.02327950050259897,0.015703742073055027,0.006663224949128965,0.010144896820182492,0.00936020036410512,-0.010745426752354126,-0.015849145276922827,0.010347892189092933,0.0054702869075178295,-0.008267262538905307,0.04007938870346206,0.018302888375775872,-0.010094005891033153,-0.0066199207297845675,0.016372927668006687,0.014225488846915324,0.011141846045213954
2016-02-04,-0.01212427183852105,0.014277467420644951,0.0007841492489311097,-0.006985998348803091,0.006396682925922104,-0.005249349405063719,-0.01687666463177817,0.04362813736636362,0.02176206611632381,0.012251879316085734,0.017244581719747742,0.01927257072133548,0.025170210444684926,-0.0060163169486158186,-0.003067264733442432,-0.007737138973315627,0.04624383482954908,-0.027221245586044218,-0.00951505016368559,-0.005174510558597634,-0.034862866571441886,0.013883418937893799,0.0006190998965411865,-0.003753419060190444,0.012396625951057061
2016-02-05,-0.04148250521451047,-0.008494510033704716,-0.020893107273000755,-0.0011725387376640972,0.020615017192149088,-0.005277119342838921,0.009035031292944362,-0.0035579714144936547,0.005070764455140209,0.00806932769776636,-0.011130220846725547,-0.049533969045853055,0.008861390499770305,0.005380206314093083,-0.035384320637660616,-0.008506867277392915,0.0022000326582483076,-0.03691829857132989,-0.023534978863403944,0.00958122742085532,-0.006853352415924441,-0.03615030878198566,0.0,0.01070796384317041,-0.019047478442780652
2016-02-08,-0.03764440796720869,-0.025212019964325427,-0.039744211102055504,0.018279660467604097,-0.00016843700229784986,-0.022280998737750912,0.00698411253864939,-0.017214661315316793,-0.05449050055579874,-0.007146889562197334,-0.020952488184091567,-0.027178106600191043,0.006404206162638149,0.005351060169861643,-0.014952239501225706,-0.003336454795946908,-0.004390245198939491,-0.03436938314358784,-0.029758799448268092,0.0062367209799207846,0.006325585280752888,-0.01006635150744184,0.005572880451911066,-0.004512674348204793,-0.04207089968141153
2016-02-09,-0.053219544165100885,-0.0049385947591623625,0.005277867126139757,0.004940470273604669,-0.02003355963769693,0.006510860449115752,0.017428518546099836,0.013104825875103865,-0.019210232152878648,-0.0023035406637335054,-0.0060133812216282,0.015265020195455836,0.005091183516032771,0.005488861575935866,-0.002631338919399595,0.015782248913093433,-0.0010022931399222834,0.017206838837062755,0.02484147672436343,-0.012395537028779935,-0.0019998448854152695,0.020583683722507295,-0.013854691347223391,-0.011627743480772001,0.0024131394426745167
2016-02-10,-0.0070263594327947265,-0.012140273065262996,0.019894867299618868,0.0009832194670340577,-0.041230034384298286,-0.002156154000308219,0.011885966494028066,-0.008581002497446533,0.009793246617491702,-0.01587290146665843,-0.012099608996382627,0.008226683922768263,0.0041601754100866195,-0.006616991797276928,0.008725506119013016,0.01129938648043205,-0.017540237016573368,0.012665067056679247,0.07914914131266104,-0.00600319210147926,-0.015745942616086417,0.008115850588216844,-0.0009362605886075182,-0.0033897833062003224,-0.0014448930789727754
2016-02-11,-0.026889177397883213,-0.06806460976265771,-0.027905426991613358,-0.02554003436788088,0.0041212399106720365,-0.03298262270102126,-0.009673510993691514,-0.012918320257677252,-0.028016937303564804,-0.024926877323547925,-0.0441285175457371,-0.005627262813418632,-0.010088096319005646,-0.000998977844833826,-0.0004019559940565687,-0.017691250669506386,-0.009029434120514823,-0.0044089471210391196,-0.030483440476723245,-0.006038507260683668,-0.010325706597991147,-0.01721681933336594,-0.027812573851040856,-0.011804734849825138,-0.040501326018281936
2016-02-12,0.06253583875538249,0.0017519553357490114,0.020345228416074113,0.011424498258360005,0.013204710776044237,0.018130078509389635,0.01587290331267499,0.024342355956201267,0.04434552879098108,0.008120242871507033,0.0832865146931443,0.025466673686345587,0.020563921213572645,-0.00033375741959584815,0.016300720148979764,0.00853142296561793,0.03541099165498296,-0.005195424030732698,0.0222222385790789,0.0071801907271544785,0.036449789192098736,0.025790755277692368,0.031179764563827428,0.014577491457111957,0.05477380571603718
2016-02-16,0.025732702410196095,0.03654639000471227,0.021851759271463767,0.032890606316203774,0.012328245007417138,0.007234429644543461,0.02060451833847332,0.019675098851889006,0.04140140566206285,0.020286404800118785,0.01495913252259995,0.02317881527961485,0.007489547686917231,0.005502827812618349,0.018947011814519854,-0.007988908445614618,0.027200096265896923,0.019562516666936203,0.00439409804032298,0.004935701227628764,0.02215889184381714,0.007431885423897722,0.0236905434512229,0.0025942288693596716,0.035834226951075854
2016-02-17,0.06912195156809786,0.033214737964820884,0.021384943887178487,0.02798317308011944,0.003827328697922683,0.013259783421997184,0.024562707527652883,0.020298490913919442,0.027522979618532784,0.021930116410553424,0.007197959566605183,0.03856493313291365,0.015398075061371141,0.0016584509587673768,0.02603247593964686,0.011368849725399643,0.013434721179642839,0.0332943153806482,-0.007598908089026746,-0.00027306668718674043,0.008391629648412113,0.025741881620700457,0.014007671243198239,0.0015925121002879905,-0.00415133341716456
2016-02-18,-0.03145296460772096,0.010572738291979134,-0.0036640365660500773,-0.009386600007195267,-0.006585553320577642,0.011995290390711899,0.0009850687608035091,-0.013508492103833314,0.043650686718286424,-0.012875879152845826,-0.01633509234519348,0.012724149451174283,0.0022661539414163823,0.0036423171776445162,-0.004387770252839984,0.024356299922792646,-0.014793592750943607,0.002478338303933736,0.0006963902567695968,0.00955252804675788,0.005963859612271083,-0.007727634797020211,0.013513227962896224,0.012321534262850209,-0.01945364785854209
2016-02-19,-0.037886846836985844,-0.020498532500710875,-0.011032184757376995,0.007580369223491923,0.007676187685505154,-0.0064654014541867255,-0.000328116481350893,-0.04145386293737108,-0.01901097933178375,-0.026956480309531128,0.00017322396514418692,0.007949117331519151,-0.0033044097480474655,-0.0009895847112366685,-0.007089178740823043,0.0,-0.007409960176369079,0.021279073546216942,0.0037096060450150237,-0.011354317322986307,-0.002895269624610841,0.0036238772588630397,-0.01392576286750391,-0.0015706274973160683,0.011336568685716308
2016-02-22,0.06107703160464473,0.01936430908412201,0.02018567650475367,-0.0015672139077295144,0.0067518778813511204,0.010846233388547954,-0.003117796121417604,0.018181809756380618,0.034883369298199796,0.017873126626579916,0.012971258138457564,0.03841245977705077,0.004187899065069001,0.010732889743155338,0.016016940955324133,0.0018288743651200257,0.02632578175636935,0.0066278754706361465,0.03626716483668235,0.007929897555392973,0.0020740352530239647,0.009834057683521191,0.026442087634243494,0.004128833097045703,0.03736557969188925
2016-02-23,-0.043675336544712784,-0.004174163869374414,-0.0018223066221758621,-0.02558919761909939,-0.010490151056617436,-0.0032191359294416744,0.0024692967017376777,-0.016071455391240552,-0.03464417296947986,-0.010242532238925128,-0.04183046636106491,0.006369578335942316,-0.00799309277476512,0.005064360909094123,-0.02792026801129943,-0.005020601791818846,-0.014165540888857464,0.0003154156133327035,-0.01761044016433222,-0.003255807250047371,0.020973920253438916,-0.012933791227382918,-0.007903703681906071,-0.00861545812529585,-0.04502454923473198
2016-02-24,0.019006946893290744,-0.011206146663197969,0.016432316469902064,0.0025779821921498858,0.014946350355656834,0.015070088612181953,-0.006075800644779861,0.024111764204550967,0.049466038834150794,0.017149110919265187,0.00035635501232689215,0.006815900663113661,0.0063054706361487245,-0.002600096419811626,0.0035168118722537223,-0.0022937560398592627,-0.006407655776436094,-0.014977084601697332,0.03335650640509358,0.009798793400082273,0.03987079306554442,0.0002315727926773814,0.003245625393225593,0.0037527968941086787,-0.024988282984592214
2016-02-25,-0.02098457717693869,0.010641119326890491,0.022324199665791244,0.01285543779562981,0.0022256923094696734,0.014846420980713093,0.03452831441670101,0.0075952417273981165,-0.044362176757188454,0.013953761612083726,0.01549705993567918,0.029738797872802092,0.005396405222199752,0.016622581652075308,0.01440840688241285,0.012873931172534325,0.012702590713756567,0.020726933807446057,0.01800577230174194,0.007277567114486905,0.022484964168812294,0.006164612972278549,0.015000065384783712,0.00570641870682187,0.0265958677221676
2016-02-26,0.04445650416602587,0.011470688359634273,-0.010290591443391728,-0.012374984688991009,-0.010592371052033145,-0.031870511238205834,-0.01022001081932622,-0.0016333579317597824,0.029013918754221102,0.015194917283254838,0.00929675987755929,-0.009861620555060902,-0.004501473053820204,-0.013465682358262954,-0.015355185913858982,-0.023604544251061288,0.002508992798785359,-0.004155810069956134,-0.0019411098808076455,-0.00642242156678996,-0.0030509506000019337,0.0010724839385276574,0.0011590849077307563,-0.0017613006440476697,0.0254356244283529
2016-02-29,-0.030149812292205924,0.0001691371075613901,0.002028792339093366,-0.0051404733140425485,-0.0031086052459954328,0.0053966366875890515,-0.003711077124926132,0.008934464504599893,0.004699217263841815,-0.006495221584997823,-0.021550383727118594,-0.005217049888346259,-0.007826315107776538,0.00048768240303442845,-0.008187146470229223,-0.0013945238681820626,-0.008662430250709674,-0.017910350451630364,-0.011670752636510406,-0.004847638580301128,0.00025491945648603576,-0.011629052130952555,-0.011577429853095511,-0.0056836960686129645,-0.02067052841201278
2016-03-01,0.008881936530520607,0.015061712122690363,0.011895666160551377,0.03697738463936484,0.02580989671677192,0.002147012480615107,-0.010364164123090047,0.010850706274952326,0.022451150423681066,0.023876810945927085,0.0515099418017646,0.014925530925175678,0.018229673251849654,0.0025986722640187754,0.03341195866022706,0.000931099692315307,0.023495205781045136,0.021684408156336543,0.013776418930590673,0.01190811013908677,0.031994705846146276,0.04714012296211201,0.010248737304980438,0.014389741043536963,0.0464350671472844
2016-03-02,0.08674265877525578,-0.0025841501801815436,-0.003888257674236395,0.010588627217782642,0.0025330679089254904,0.00803418543075285,0.005727277414376175,0.009746546428883951,-0.0027449321099011215,-0.004164253514099658,0.009459397371873512,-0.013176791965434642,-0.004303784450449211,-0.0037260162596043367,0.007036840226675389,0.02651135941612437,-0.008347416760714932,0.004982319938448887,0.006056661949170872,0.008023322240755304,0.0017293411363932254,0.020993198175082384,-0.009565279855176634,0.012825656812197606,0.023308034281385837
2016-03-03,0.07433896491843761,-0.00033420263119765536,-0.009569336009517704,0.0015407303412164897,0.009263997874086716,-0.0021249271483336774,0.006670838386748201,0.022360817405659983,0.019265762971955924,0.006969918696241306,0.003346739605831539,0.0021462055670655733,-0.0015557545679029117,0.011870060698965235,-0.011331438774364377,0.012234222628477287,0.03424526432351915,-0.011555030691107526,0.00021504800052563056,0.007959655782869168,-0.017139080677555096,0.003982532414412487,-0.015510523571678148,-0.004413220544328134,0.03197555642362282
2016-03-04,0.06542467730663426,0.01220620909996084,0.003305784011869317,-0.004461721425795151,-0.003004249333718789,0.037805961438159175,0.0012928333173165552,0.014461721083940837,0.0063008446093371084,0.004983281584513,0.0015008985950515363,-0.01261020525101042,0.0045018676715149475,0.012051877704707392,-0.006112743528427833,0.002685196579813587,-0.011838672208344558,-0.012874623907812355,-0.018056811189168576,-0.0015793857710804104,0.01781468346834081,0.011753957417878658,-0.01902475134700332,-0.0015417566471360722,0.0331066835025049
2016-03-07,0.06203177827539408,0.015115383870973664,0.009123094945079346,0.027507449165514508,-0.013056352262630133,0.01026150661589309,0.0016144472562764633,0.009425096639767316,0.02297394722174606,0.000826370101057794,-0.0018320100738848932,-0.00048176540300615134,-0.005515821978568369,-0.018577224964972494,-0.01921972659867799,-0.0017852611004187668,0.004305147598669734,0.0024804267838636207,0.007881132171287053,0.005272839683148067,-0.0038211475540195217,0.008909617958314353,-0.002424360434784445,0.007720803352850636,0.004108674361661402
2016-03-08,-0.09506097489182186,-0.004475344045545615,-0.006027594558706495,-0.003459016798607162,-0.011363648184781083,0.008634097667789886,0.007413291361973329,-0.021358437700027766,-0.02298847218819111,-0.014863572473445164,-0.019352442640609202,0.0026520033140131627,-0.004333546666880683,0.007927368366308363,0.012149671078147462,0.005366503488033247,-0.024789900773468765,-0.00658478005132157,-0.01368391806296454,-0.0010487797173515112,-0.0035882412136246655,-0.017449346931464604,-0.012454734452692295,0.004788342610899221,-0.031096655028701403
2016-03-09,0.0012994818512794826,0.004168290814755338,0.0002530534954643393,-0.010865957331980702,0.008406086772190013,0.0045311364438227475,0.01183822220907027,-0.009660129981903798,0.02805415947170098,0.005588183335933472,0.0057840547056904335,0.017552056838417762,0.004700383672207931,0.008186288295971123,0.02303986698509819,0.006227879338159159,-0.001911644148309244,0.003896556936811235,0.010129978155949626,-0.002888055968448655,0.008444234912065918,-0.006686806882504004,0.020621843672717688,-0.002287045668074583,-0.00422298315784897
2016-03-10,0.0004329342273388104,0.0006513533454000076,0.005303978384828767,-0.009155132635607965,-0.0069749580072997475,0.012030569892147902,-0.002529653630681694,-0.00794825032680857,0.005281837762926456,-0.01583804092453367,-0.008626270912178158,-0.001417690324427956,0.00034657908775881374,0.0030250784333751835,-0.014950750965536441,0.006631363642775501,-0.008425744530607515,0.00044057843412526054,0.0017439039991242744,0.008688747319030021,0.0035707664229642777,-0.0013754743425404836,-0.006031268774524867,-0.00038247159591042745,0.023748914495917317
2016-03-11,0.05881078379440474,0.013746443336784209,0.017085814143415368,0.00030795630171698285,0.01353423192427572,0.004457459041236289,0.014265297546501188,0.006919129305898553,0.02451818078087986,0.02428018435407786,0.012455204975603484,0.02531950052393328,0.01749529334699229,-0.006807037422557283,0.01959638084843318,-0.001317692618656774,0.018346834824267022,0.02727984601658595,0.02154525764751236,0.0013050865144617063,0.0045398119699116,0.017487612874664382,0.028519472888969277,0.004013617084613008,0.032725775660716216
2016-03-14,-0.015928480831981284,0.013720600500642721,-0.0009884014273858766,-0.012931057799364654,0.0011831642018342858,0.007396553409764417,-0.007501200168202216,-0.013260743907193118,-0.019658018901206442,0.0044099010042866205,-0.003707693937375023,0.011309033000467261,0.0015319172155392469,0.0,0.0018845190710572446,0.0017592416312544046,0.01877486801485717,0.01799145819286374,-0.008521325471903984,-0.0010425552201345223,-0.0012217022268242728,-0.0032094219202802865,-0.0014751024319700212,0.00019048664792187253,-0.0040110454269911555
2016-03-15,-0.005394983737742942,0.00015838634338782853,-0.00791318065497304,-0.006862004038189151,0.002870059987607254,0.003915885576210032,0.0023618266969553936,-0.01466100452669672,-0.00610304736034728,-0.009604483621584614,0.0013535043107644196,-0.004564702654006769,0.00526951648389562,-0.002419341544363518,0.007899121189691716,-0.004828746032073283,-0.0057707456451745465,0.014631841296383952,-0.0027934401094389383,0.005219174670849203,-0.0014670421547311463,-0.010803103357195032,-0.0100443047496509,0.0024744738966766544,0.0
2016-03-16,0.027540370469397946,0.009575786603197578,-0.0022430900624019756,-0.016331635761180463,0.008585936087682766,0.005850634549570355,0.009268106042868762,0.009423471321115429,0.01929856458946344,0.007204229908601478,-0.004729823310204995,0.012150549784177844,-0.0037199617044169075,0.00339497561718205,0.014181843406012362,0.0189676481066694,0.011421383163491505,0.017153050266613068,0.006033075401448373,0.006489920622466894,0.009062580792765562,0.0059305415194477185,0.021188002662610783,0.010252391369454772,-0.0012084250046664469
2016-03-17,0.024771334256669997,0.024535582097990005,-0.007743801218563995,-0.0186781656607522,0.014021175563003974,0.02132823303635578,0.0018678890836452133,0.0202676019916197,0.008605653701132754,0.009078197994874415,-0.002885239059206568,-0.012457630210168658,0.01578417341088234,0.004189006114983407,0.00570343273868712,0.009956665707120393,0.017030807426520633,0.00641712692766383,0.011994171344572147,0.009027656005186513,0.007646638556836338,-0.005967562625889489,0.021916687141391167,0.007893309929251524,0.00846763483218993
2016-03-18,-0.01664347537732791,0.02494252681571374,0.010321741790457306,0.022124666778196023,-0.016296494651477422,-0.016136891873621995,-0.000466338485003881,-0.005177094655934522,0.03924926880702029,-0.0032715839151651327,0.029446815977681062,0.020642403223504413,-0.0008353554001736541,-0.012674329601765622,-0.021404703176823192,-0.022717502467581197,0.004368364368697808,-0.001112127766233817,-0.003386692657782131,-0.014314780742516242,-0.0037338030596573146,0.012658418344370093,0.03431525502532895,-0.00727220581336796,0.007997016976436955
2016-03-21,0.005036998004360527,0.014183507329535994,-0.0019931654733976734,-0.0020692676212215044,0.0013388146997717065,0.01061264404720541,-0.0004663980908719001,0.0010893876520807755,0.0024629142156133987,-0.0013674658421071184,-0.00033099064605790485,0.011011313838598547,-0.0005015876163689814,0.0029246539246747805,0.006917205322605202,0.003947540778043601,-0.00453089763860226,-0.01926160383170228,0.002973308418088294,0.009336296636406338,-0.006166029053746747,-0.0026429270665878635,0.005252788019900256,0.003756655486414795,0.007140098684621288
2016-03-22,0.007819318073607473,-0.005446734472020265,0.013732471838323601,0.0015948737226112453,0.0005012068543841508,0.0009544422559057963,-0.015704839046024155,-0.005560819890407687,0.0040951186747084645,-0.00931238036699078,-0.003638523146509809,-0.008446191154548366,-0.0006693425472762415,-0.0116656354841147,0.0038989226198702376,-0.003932018972808371,-0.008556182186569283,-0.001362311870824584,0.027525177586032124,-0.007451402372897542,-0.0060829101969906985,-0.005586779318687896,0.006875872979978492,-0.0043038720819660314,-0.0015757922626513654
2016-03-23,-0.047941506465480455,-0.01672600530981716,0.0022170051431391613,-0.007324523147310025,-0.010355765282244134,-0.0014303289247272755,0.0020532731909042035,-0.017262433868056815,-0.01957588398939014,-0.012441228948035121,-0.004980312916203156,-0.004035309906810558,-0.003181040811929381,0.00672154088570065,-0.0018493470828441216,0.009649021651632506,-0.014322354417741434,0.004926244013667258,-0.016278543499412934,-0.0023299873221463985,-0.0024478868589005165,-0.00021574968169879583,-0.0005461741424802602,-0.005638500563134197,-0.016173487680506082
