Date,APA,BAX,BMY,CMCSA,CPB,DE,HPQ,JCI,JPM,LUV,MMC,MO,MSFT,PCAR,PSA,SEE,TGT,TMO,TXT,ZION
2023-02-08,-0.035935107865222915,0.0015348896259446132,-0.011674463610228614,-0.022939285290354827,-0.0077970527886588314,-0.004468611019435076,-0.013000034895819468,0.008369480963457354,-0.007030645889078646,-0.02459233033791941,-0.0023588203830375853,-0.001288781679296358,-0.00310213547265481,-0.021443467608378897,-9.923166340619627e-05,-0.00980026278012347,-0.016994781715965468,-0.006722104598205547,-0.010662439618204012,-0.026464837767944505
2023-02-09,-0.025403404602476698,-0.12127846328106295,-0.029328066936058717,-0.022187743989109276,-0.007662321280425433,0.0007847404723002604,0.0016885535677475527,-0.0056870421664030335,-0.015563755992266337,-0.012747862625126505,-0.011476373114117977,-0.0036558973573888043,-0.01165991465041294,0.014732607724414537,-0.011490084709718573,-0.06554621269691041,-0.0024449060568938474,-0.017782305107655882,-0.004714995135011835,-0.013123359785972899
2023-02-10,0.061144927681134664,0.020179325925354874,0.009931489148828243,0.01213745996411908,0.01821423539804301,0.02397013792031477,0.010451816023310023,-0.001545950312266342,0.004415356122023262,-0.00803457367040361,0.003733801464719022,0.019641739752287002,-0.0019723368235838867,-0.000274105994732321,0.00462254259002659,-0.014788187019777244,-0.00787750548650512,0.00435919386057626,-0.0013536416147398311,-0.0024695560674052874
2023-02-13,-0.024104823128928032,-0.010989052397389232,0.013434877826488778,0.019030103004977317,0.0071942733907115475,-0.005888168238549096,0.01234578193247815,0.01718546273594601,0.010848030006729292,0.014463446622742904,0.011333807846657162,0.012912806580650082,0.031242793931971047,0.0035745224935359587,0.008636072485859625,0.02677488892745128,0.019409575073509044,0.006282815252406149,0.014095794188138333,0.007427169010453261
2023-02-14,-0.0009407321536437641,-0.014567854246660628,-0.012573374111139235,-0.0007674872107230613,-0.015057751547178921,-0.014494481792806324,0.0019775245356437043,-0.007762493778682988,0.004418899530421072,0.012546245624191599,-0.04022991004780252,-0.009195438997631977,0.0031329181387242944,0.0027397865316065584,-0.00535538072509667,0.004148610897949823,-0.006212525491089527,-0.006121822276601407,-0.0030740163699523038,-0.0032136138310939755
2023-02-15,-0.027313523092173497,0.0037587080756060764,-0.010795915697449199,0.00921650216867187,-0.0013721034089537731,0.0017834046233360379,0.0042763274077817215,0.0001533723640971818,0.0041898855310549266,0.005913988100555656,0.006407187618219901,0.005062120018270777,-0.007993116293304348,0.02336055719497132,9.961092816368478e-05,-0.002754314021467308,0.02833465263693724,-0.00813665356572768,0.001474955739537931,-0.002675891642459516
2023-02-16,-0.02832239229519029,-0.006490514903775502,-0.008674981436915252,0.0076104164635630855,-0.0011776930286857556,-0.017266615106336647,-0.008516168966386961,-0.01150313251321644,-0.01376906679282952,-0.008678642894080046,-0.009281835689149642,-0.005246378737438828,-0.026622684808128128,-0.0005341412196169237,-0.00448638061835549,-0.016176774984998032,-0.008408374073781255,-0.016319038878691794,-0.0020079688159320153,-0.015139852413176613
2023-02-17,-0.05107126749569868,0.030150731210020654,0.003669787766257482,-0.015105768138309106,0.028689476532725244,0.07531778016184898,-0.0036340388992369688,0.004034214501632771,0.0029615501880992934,-0.0014119661608945622,-0.0004204067977724435,0.014134966166134078,-0.015601646521152812,0.010952361660907073,-0.0018359597540470451,0.007820260438896831,-0.007562738832829097,0.0038022348800608174,0.003487652994477397,0.0007784224590958733
2023-02-21,-0.0007874482813655659,-0.007316968815082481,0.0015470121242193713,-0.032719723891410646,0.019102169945308223,-0.014169981024872103,-0.03846157532618466,-0.03121629780805313,-0.018349454168777868,-0.04524896178621485,-0.015080588498851744,-0.013105978475478008,-0.020886504646237647,-0.024177533273929797,-0.0003680463295376857,-0.03402296990374265,-0.04041095189773014,-0.015955006442903708,-0.01938246936204613,-0.031693579828817264
2023-02-22,-0.005254895588085007,0.007616638095502282,0.001263470538835687,0.004492509408366985,-0.006935359416849307,-0.0017793474885099414,0.002758628349947445,-0.003190221679670535,-0.007663038241272346,-0.004739275329600501,0.0007929884703687939,-0.006323600292822529,-0.004591054544977102,-0.01028980835644,-0.02208083840711783,0.010916625443173178,-0.003008006027552357,-0.0043028740727723,0.0042255329892197935,-0.009638641011650462
2023-02-23,0.03328050355940859,-0.005157205963561506,0.001261994227072849,-0.008418781121575791,0.001321187040760785,-0.0031894134642928007,0.016162355623515756,0.010081613674556955,0.008011079961703693,0.0011905653255199766,-0.0010970253491832116,0.007848791380425268,0.012961860862323427,0.004651198216413466,0.006842370514271723,0.006519793303707555,-0.001327507980203424,0.0046497199058364025,0.0009501879979236794,0.0008110935096354854
2023-02-24,0.0025562023276524126,-0.0086398346680856,-0.017086708860088007,-0.018307032392665734,0.0015082017781575807,-0.01795063880075387,-0.011167682876126461,-0.009030449066329882,0.009020952826794604,-0.0020810117392410232,-0.011227667012159936,-0.007156355510261059,-0.02178438454068099,-0.01552281378609266,-0.0036020660392412918,-0.00688245924853248,0.008821839949803234,-0.01481095366694396,-0.002440932249871075,0.018435950726423123
2023-02-27,0.00025488559211539474,-0.008466045010143697,-0.0027075273770529318,0.00945920767739139,-0.00018847371306851546,0.010085719939867621,0.005818091109555779,0.0030375804038988985,0.008727812278512381,-0.0008936622112344361,0.0011724711592815407,-0.013355942646719798,0.0037716808828811565,-0.0026280434127715635,0.006752338879236097,0.008968595567787396,-0.0008986843864249305,-0.0026526981733224764,-0.006797443401158398,0.002387048631892874
2023-02-28,-0.021667005564309116,0.00326466486810717,-0.014716116637955134,-0.004819231262961354,-0.011295058493263399,-0.005668510988820485,0.004423285341985883,-0.00031872314290692927,0.008370859265738106,0.0011926952266210211,-0.0005546999868830671,-0.0023636171638254933,-0.0029580823184296445,0.001248167103888198,0.01263468062394879,-0.017777749688512978,0.010131426317754544,0.0007572878317743115,-0.007254050115180766,0.004564466789573451
2023-03-01,0.03256913231249037,-0.02227790172556443,0.005800549205804639,-0.014527925911796968,-0.011614600365542849,0.0012166351523845709,-0.022357644673376975,0.007493597277246744,-0.005580444040008903,0.0020846704079044986,-0.0008017428160315143,-0.006030428061679083,-0.012629269842796997,0.011772999606945111,-0.010871294657512798,0.006170249115651449,-0.03620174657735453,-0.005980484127411478,0.009099818077440647,-0.003556020967489415
2023-03-02,0.01614914003734924,0.014336946421378949,-0.002451026790676658,0.008735950721718844,0.009824509547562865,0.0037878514947853326,-0.0017325778656595014,0.007912604514857646,-0.010382424809314506,0.00802347902231837,-0.0007408961233473788,0.0067171303975426255,0.019653201821855815,0.023819076716003584,0.01870129176716473,-0.003883906515357305,0.021798069460851055,0.018996447532244387,0.017625323695306117,-0.04222820094501578
2023-03-03,0.021852564765597604,0.008076672262449236,0.0015898803347269563,0.007577896121115479,-0.0001907124826776574,0.02121804706811825,-0.006941981251583518,0.02386555521783018,0.018359777443087033,0.007665196110116401,0.0109952028527589,0.0015065839133365788,0.01664604309929474,0.01871905287405773,0.011917991973758202,0.008003209316895799,0.00036158542325814835,0.01948082544762708,0.0016109145466816077,0.019043703780995846
2023-03-06,-0.02430130405599107,-0.00575863889213335,-0.005772150711857105,-0.004028933994393857,0.0032437515220054003,-0.01062110537869776,-0.001398188453545668,0.0052139845263228235,-0.005847236532557032,-0.01228786881786903,0.009714635998499421,0.014184356482213056,0.006188931331546854,0.0011812183017942957,0.0029525544709867457,-0.019340464520625766,-0.00481955956775848,-0.0016445463472791744,-0.014074831026070544,-0.009547137642596182
2023-03-07,-0.02540463061344833,-0.01813150455655932,-0.013062403260601374,-0.024002319113599846,-0.008558371930518893,-0.017758516355044218,-0.02285650189828825,-0.006712424050194343,-0.029407912817189574,-0.006253673891421507,-0.018153184826496416,-0.01356198564054878,-0.010588883497840818,-0.006423562504017211,-0.011023236776114942,-0.018268523185924535,-0.01440677941084001,-0.01734951338339974,-0.004350817700457643,-0.04757996026033373
2023-03-08,-0.016355908388219986,0.011541441352378001,-0.010441208033720839,-0.008013175335832678,0.019374638747177375,0.01468378906432477,0.022053509569893492,-0.0013822322246267449,-0.005915347814201777,0.015882695790637724,-6.15895565095892e-05,0.0053703522471038045,-0.0017706385674113312,0.0022430020900476855,-0.004895151469021197,0.00592098941215613,0.004238064444178846,0.010786536468766261,-0.0020482762473573723,0.005167915914228605
2023-03-09,-0.03845151269348723,-0.01140975631897756,-0.01159162999545571,-0.011977614665456549,-0.015242743035412953,-0.006764290415554819,-0.013441930166949279,-0.026453462236389336,-0.05413637239553659,-0.024188925794502603,-0.02107852676090194,-0.0012817794985288122,-0.005439447250535134,-0.021721895282295733,-0.017183347032145746,-0.004433320975693156,-0.017552496977384258,-0.0027758557126298378,-0.02805917923808665,-0.11396728588637006
2023-03-10,-0.02864076198808374,-0.024878089337589393,-0.012028127746331219,-0.004510938836698619,0.003439593191598478,-0.06048597566309,-0.015776100537953863,-0.02906787367486441,0.02539506508581768,-0.009371156439438644,-0.010262445204618165,-0.00278137675737411,-0.014782921003059335,-0.026779898207020647,-0.04815705365685463,-0.04007621045970522,-0.015313720426416544,-0.016955617995178862,-0.024644574152162813,-0.02441987965197101
2023-03-13,-0.03977767069449767,0.023145789544011253,0.004413234168992197,0.005663935362896666,0.014664080327829954,0.005783896723768889,-0.004007374242352202,-0.015131833887265245,-0.017957344508704343,-0.052181957406923773,-0.012341191562009302,0.0015018340007437736,0.021441099070135916,-0.012444739011402528,0.02888504654448676,-0.006847960870307479,-0.001643806334024167,-0.004174153249167367,-0.03075357218033381,-0.25724908482468345
2023-03-14,0.008980439318377886,0.012082244838138356,0.007121344112493766,-0.0064770137719780685,0.009196620855566717,0.010622315168820506,0.01719091467249645,0.033702352416284276,0.025676056511358958,-0.017063669314836938,0.012881597869615513,0.0012853699778621053,0.027055601094455817,0.01582211393578903,0.003664001763100888,0.008007109534373003,0.0028497694676086205,0.027253832573749692,0.015790260066967043,0.04471141433442294
2023-03-15,-0.07981634292889239,-0.028956077785893375,0.01519468408602287,0.01729033169205363,0.010600590410886346,-0.02974285790331499,0.005393762303692595,-0.05721599951163914,-0.04724397450410123,-0.02620379811719009,-0.020221220403804918,0.0027811798527153098,0.01783047107746527,-0.025637442553227086,0.003198340007330991,-0.01213575377461018,0.004798733421787382,-0.02385084179474095,-0.029769607748062366,-0.01916324726323393
2023-03-16,0.023713097443435416,0.003661999994937659,-0.005631409214987948,0.009752218634859977,-0.005152635562107655,0.0016134007222825542,0.012517999824392056,0.007797933732220486,0.019413875613903064,0.025227085755365364,0.029919575488708272,-0.014935031337351967,0.040536613591168,0.002263289197646179,0.021832546249357376,0.0,0.02463411634234025,0.026515814669096915,0.019649267144779436,0.045587877485769424
2023-03-17,-0.03261210838005224,-0.020588926977417765,-0.008494607423260803,-0.00579468360880997,-0.012578605339262805,-0.014343845338534167,-0.009537370642224818,-0.030292780267944575,-0.03778212704725947,-0.014763803710928225,-0.018211627967267607,-0.018410140841589095,0.01169446361705595,-0.03048675570752124,0.002747297160755835,-0.014965619113770812,-0.022631204545941697,-0.01750168401954144,-0.018825928159259098,-0.06758023863426377
2023-03-20,0.03591669616685356,0.016231866704905062,0.010671782469414248,0.011101726989465543,0.013113484557047972,0.023346296188087035,0.005349519447969353,0.02164062410829448,0.010571503640612434,0.0016650266007234293,0.015468644464597947,0.01654892759529414,-0.02576684938391871,0.024166304942721872,0.009131335767565085,0.013378863885626036,0.024347415034887687,0.005901334478030318,0.015863084798504623,0.008015965638927147
2023-03-21,0.06569343877603617,0.037182654752822675,0.004015646752267399,0.015372011282740905,0.0,0.020506925617453486,0.014898807073605802,0.019302936971319795,0.02682075888663027,0.03191481309894795,0.013968790331949199,0.0028218272447615433,0.005693800708775454,0.015494115687601617,-0.018265613263910185,0.006265396833340819,-0.0032467506601451257,0.011133890061280294,0.021713200475746985,0.06991382009838909
2023-03-22,-0.01969172511953543,-0.011360887983348444,-0.0039995858284250785,-0.021357372301263444,-0.009060729398762457,-0.018927430970688608,-0.026564018867150097,-0.013239538261237027,-0.025813853141910648,-0.030927759436948588,-0.015646409634533898,-0.02272723424426004,-0.005442444795892176,-0.015397761448634029,-0.027140609192586096,-0.034467424444475814,-0.032204800237862874,-0.004275455825177632,-0.017903812534705188,-0.06720339487072324
2023-03-23,-0.00989818716800095,-0.026557605623927172,-0.003866749875340303,-0.006353443998513564,-0.0016793995726044342,-0.007899362789680398,-0.004667953129915969,-0.002887150271335792,-0.0026733519409821715,-0.015292556104972266,0.004686171452026322,-0.016964490554157385,0.019721696473515626,-0.00753473968890872,-0.009579908874179255,-0.016812438859154955,-0.008572914837499779,0.00156953018729733,-0.0019266855580958309,-0.08864539162011487
2023-03-24,0.014701600242696733,0.02911843791191049,0.0104508624177857,-0.0013900592878509643,0.019439246124544063,-0.01365313691704828,0.0,-0.008175801502285251,-0.015215961596243721,0.0003375878026634638,0.011849757156829233,0.01173503437609158,0.010480550134251976,0.001289408990723162,0.015447800791642763,0.00257656727142086,0.0006406876985358689,0.005529797004932835,0.005939820730282097,0.0291439081910545
2023-03-27,0.025210145384043425,0.021412332523443656,0.005762572726255799,0.013363053769088973,0.002750245141208474,0.016843514493739997,0.006132704054942817,0.005667201694264046,0.02866064956087233,0.017549719937797414,0.005108207331769643,0.007277519037941493,-0.01493416529407432,0.014878417610008965,-0.0008722793391421346,0.01448603886832811,0.02022789840805772,0.00614398673638572,0.014467370798872725,0.03823006474406743
2023-03-28,0.014697646382649587,-0.005490611041032545,0.0019096458320440046,0.001373526042859341,0.001097156071222516,0.005954008065334637,-0.009322224555683989,0.005976714206622047,0.00303522584179583,0.01592049166580778,0.005887914505957381,0.0015805604091796432,-0.0041609106822657616,0.01268658928107258,-0.015191396755575681,0.005527431341734168,0.0024468895433873428,-0.013281402725231373,0.012514366123415499,0.021138649562587153
2023-03-29,0.00027834399922488373,0.017315138680769726,-0.00029329340478589927,0.013717428963294198,-0.002374428399925743,0.013760094911934972,0.024611015796012436,0.011033928130810056,0.0020173398610765503,0.026444640000803155,0.013431856208891313,0.0036068197730798612,0.01918413903307914,0.007098989674186429,0.02921990567703303,0.013513600047422525,-0.010390023721357333,0.001660151459058401,0.011210104333110982,0.03639406798312872
2023-03-30,-0.014758990504649239,-0.005673409567578114,0.00029337945104401797,0.005412767153968989,-0.0040278098443943255,0.010411843821163558,0.02084069085432949,-0.002014830550889357,-0.003020011398133793,0.012086491609302641,0.0024319600781730344,-0.00044916891605362164,0.01261968312914119,-0.0019350124345252073,0.01516001567109404,0.003389766256319149,0.013661406693167066,0.014086075120869346,-0.000852823095435995,-0.023840199031516573
2023-03-31,0.01921993726933713,0.006201900860008047,0.016275716780881133,0.02045771601511359,0.010661673500141688,0.022739569901256695,0.015570845584737425,0.013122503423143694,0.012116387068510592,0.022627379072820197,0.010128611676483379,0.002696629577547016,0.01496218469463817,0.013710365211943465,0.025454871069024776,0.034009020233006115,0.033443550385428455,0.023802325633371924,0.0046942587628719945,-0.01221114884865171
2023-04-03,0.08707724398831829,-0.014299994910326297,0.005482600946617788,0.002637741322089493,0.0030921996051638256,0.005110479586682759,0.01839849214741429,0.002988990217176024,-0.0011508994679089168,-0.026121839809739145,0.012488788454642297,0.008068131969336756,-0.003711213378907563,-0.0021860221276842617,0.01840199079259519,-0.0008712592074873182,0.002596294423497625,-0.010930376368160633,0.004247381822102048,-0.027063182038704614
2023-04-04,-0.028061358831025007,0.013006604051017057,-0.011192313758947359,0.0013258769053301478,-0.0030826673823014517,-0.041760005521623955,-0.011374877747904355,-0.051655670502779416,-0.01336823639871254,0.000946672504753554,-0.0019043612986447966,-0.011783049638569687,-0.00017431937727718783,-0.03066783109454785,0.0018198683231240853,-0.001962238574984343,-6.0302265103784336e-05,0.010717727952785472,-0.026081715573723074,-0.04842040931535252
2023-04-05,-0.0028871213313033106,0.04345664012730288,0.013205550371627517,0.00397096890911719,0.01739625220047958,-0.059950758618031674,-0.004737749056874185,-0.02758370390761533,0.0014912096173964606,-0.0044135218306297075,0.0028618517355138984,-0.0004499776227618879,-0.00988914053552259,-0.03276863478791092,-0.0032439535082012805,0.026430981689024913,-0.004877925093217161,0.00638709555088135,-0.01722664152313158,0.033201062541891924
2023-04-06,0.002105745971688444,0.0009466463369547373,0.021516273200921088,-0.006065156505256519,-0.0016198411297492221,-0.01115509859208419,-0.004080189443776749,0.005026806148467511,-0.0010971499533090068,0.00031657230733461716,0.007015425475287218,0.0,0.02553278206805376,0.000145922069727078,0.01148882888671543,-0.002553788414133562,0.002057500012543345,-0.007777628766863942,-0.002651327217582655,0.026545483130084424
2023-04-10,0.026792751626960154,-0.003073261963221663,-0.006502778045597957,0.014327210484440966,-0.0019831490186621448,0.02077638346236066,0.015363448365893095,0.006788231746484685,0.0032948764492053417,0.018360187630163116,-0.007379687802983481,0.001575579970825025,-0.007578711181060349,0.017374993213035372,0.0021556104026574374,-0.005333943462500046,0.0206545917370049,-0.0017208231873643287,0.010190458007208525,0.016332164316411824
2023-04-11,0.02123303570899515,0.017073894354573627,-0.00355709816051486,0.003923720049592516,0.007767291405979204,0.009275627749359527,0.0067250424094336125,0.005500318089405987,0.004926115164828104,0.016785792748862827,0.006363998596760734,0.01325846250801943,-0.02266871288878891,0.01951764351682872,0.008315759289054148,0.00579149934140788,0.0034319739270405325,0.003516932430464248,-0.001169531949156255,0.008034890329654987
2023-04-12,-0.007013994600375439,-0.005129605596822184,0.0025703582217726506,-0.019280779928229408,-0.007707425585466887,0.00934814359099545,-0.009352069998942891,0.012352157417648835,-0.00015562593361528876,-0.014368618565356872,0.0052008350597350095,-0.00576627917353234,0.002333853904099792,0.01506194521944293,-0.0028659208814416637,-0.014502104601554988,-0.03579423062525444,0.005152925496513472,-0.009514021107332016,0.005977996191508073
2023-04-13,0.0209384296439179,0.011952207046481256,0.006836636514663708,0.010892389723181406,-0.0007226452093370694,0.0009105999223477657,0.008091734466235012,0.002266078644745928,0.0038132417624836545,-0.0009305226865233829,0.013640720627834613,0.003122942688257524,0.02239935170390983,-0.007211273630588599,-0.027590288773119642,0.017961500156137067,-0.001467836495103958,0.02033313938976855,0.010196707269500616,0.028392306247121635
